
extDB3: https://bitbucket.org/torndeco/extdb3/wiki/Home
extDB3: Version: 1.031
extDB3: Windows Version
Message: All development for extDB3 is done on a Linux Dedicated Server
Message: If you would like to Donate to extDB3 Development
Message: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2SUEFTGABTAM2
Message: Also leave a message if there is any particular feature you would like to see added.
Message: Thanks for all the people that have donated.
Message: Torndeco: 18/05/15


extDB3: Found extdb3-conf.ini
extDB3: Detected 8 Cores, Setting up 6 Worker Threads
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...


[08:00:56:858611 +02:00] [Thread 13712] extDB3: MariaDBConnectorException: altislife: Can't connect to MySQL server on '127.0.0.1' (0)
[08:20:27:116535 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[10:06:00:995621 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:03:618539 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:06:06:034988 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:08:593804 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:06:11:116512 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:13:541990 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:06:16:123845 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:18:486150 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:06:21:123144 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:23:443323 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:06:26:131477 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:28:331340 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:06:31:154872 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:33:322617 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:06:36:152145 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:38:359011 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:06:41:158438 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:46:183811 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:51:216259 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:06:56:221111 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:01:227445 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:06:248775 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:11:247845 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:16:223004 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:21:333682 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:25:663163 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:07:26:036214 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:07:26:346025 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:31:411571 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:31:515785 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:07:36:453926 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:36:586317 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:07:41:456061 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:41:651588 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:07:46:538594 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:46:692017 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:07:51:572986 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:51:727380 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:07:56:524092 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:07:56:827952 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:01:567531 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:01:892428 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:06:674849 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:06:960673 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:11:690208 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:12:021103 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:16:732666 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:17:085590 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:21:727778 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:22:123875 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:26:740132 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:27:107156 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:31:746489 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:32:073390 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:36:790978 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:37:140861 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:41:820501 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:42:213503 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:46:894001 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:47:320145 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:51:891252 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:52:420668 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:08:56:943833 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:08:57:476181 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:01:850871 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:09:02:531650 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:06:882304 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198087097268'
[10:09:07:512891 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:12:577394 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:17:678164 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:22:769687 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:27:846199 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:32:926711 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:37:922030 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:42:926312 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:47:997894 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:53:046244 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:09:58:148847 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:03:220310 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:08:262723 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:13:297210 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:18:359684 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:23:391145 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:28:459532 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:33:496928 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:38:579468 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:43:615138 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:48:564812 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
[10:10:53:544745 +02:00] [Thread 13712] extDB3: Error Unknown Protocol: 1472  Input String: 2:1472:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198360005257'
