
extDB3: https://bitbucket.org/torndeco/extdb3/wiki/Home
extDB3: Version: 1.031
extDB3: Windows Version
Message: All development for extDB3 is done on a Linux Dedicated Server
Message: If you would like to Donate to extDB3 Development
Message: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2SUEFTGABTAM2
Message: Also leave a message if there is any particular feature you would like to see added.
Message: Thanks for all the people that have donated.
Message: Torndeco: 18/05/15


extDB3: Found extdb3-conf.ini
extDB3: Detected 8 Cores, Setting up 6 Worker Threads
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...
extDB3: ...


[04:00:57:369226 +02:00] [Thread 16820] extDB3: MariaDBConnectorException: altislife: Can't connect to MySQL server on '127.0.0.1' (0)
[04:20:09:263611 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198247472190'
[06:33:05:212847 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:10:144993 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:15:073175 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:20:017334 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:24:959464 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:29:900635 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:34:843757 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:39:791984 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:44:767925 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:49:706135 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:54:646211 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:33:59:615477 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:04:541906 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:09:492243 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:14:437395 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:19:386428 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:24:337596 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:29:267730 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:34:217037 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:39:156173 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:44:108338 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:49:053503 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:53:998652 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:34:58:929778 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:03:866938 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:08:810102 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:13:763259 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:18:723455 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:23:658626 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:28:608769 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:33:780531 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:38:703638 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:43:665862 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:48:601996 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:53:556489 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:35:58:577854 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:03:529023 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:08:465153 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:13:411323 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:18:350486 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:23:296652 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:28:239790 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:33:178927 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:38:139316 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:43:091488 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:36:48:284316 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:04:507764 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:05:419191 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:11:878361 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:16:828557 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:21:766698 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:26:766994 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:31:667026 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:36:609176 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:41:548321 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:46:505582 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:51:445742 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:41:56:376845 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:01:311375 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:06:231440 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:11:186637 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:16:133880 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:21:074974 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:26:020146 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:30:961271 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:35:907427 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:40:842560 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:45:784740 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:50:734910 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:42:55:828475 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:00:765581 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:05:699710 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:10:670919 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:15:618066 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:20:550316 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:25:519810 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:30:418513 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:35:383752 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:40:330931 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:45:259030 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:50:236286 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:43:55:172393 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:00:137286 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:05:086540 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:10:007602 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:14:967811 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:19:918016 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:24:845085 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:29:789222 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:34:745413 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:39:679662 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:44:44:645802 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:45:31:624803 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:45:32:033983 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:45:37:564577 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:45:42:537853 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:45:55:619750 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:45:56:014778 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:01:411981 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:06:356133 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:11:297265 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:16:230468 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:21:204694 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:26:131804 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:31:073936 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:35:997035 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:40:950232 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:45:889400 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:50:820440 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:46:55:757669 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:00:706840 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:05:638976 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:10:584140 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:15:505210 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:20:445374 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:25:400567 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:30:335691 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:35:266904 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:40:221053 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:45:164179 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:50:114340 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:55:049469 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:47:59:983609 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:04:911803 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:09:843894 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:14:808108 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:19:764255 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:24:699440 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:29:644550 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:34:591780 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:39:544965 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:44:483089 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
[06:48:49:428239 +02:00] [Thread 16820] extDB3: Error Unknown Protocol: 5427  Input String: 2:5427:SELECT exp_level, exp_total, exp_perkPoints, exp_perks FROM players WHERE pid = '76561198186551799'
